bridge_id,bridge_type,material,year_built,age_years,design_life_years,location,corrosion_environment,corrosion_rate_mm_yr,condition_rating,structurally_deficient,adt,deck_area_sqft,tensile_strength_MPa,yield_strength_MPa,paris_C,paris_m,original_thickness_mm,remaining_thickness_mm,fatigue_cycles_millions,replacement_cost_M,loan_outstanding_M,last_inspection_date,insurance_premium_K_yr,expected_cost,risk_std
BR-04080,Highway,Composite Steel-Concrete,1995,29,75,Industrial Ohio,Moderate,0.0367,8,0,48698,1265.0,400,230,6.5e-12,3.0,68.3,67.3,515.5,0.32,0.16,2021-11-16,4.6,0.7974200000000002,3.3306690738754696e-16
BR-04081,Interstate,Steel (A588 Weathering),1957,67,60,Industrial Michigan,Moderate,0.0233,8,0,9110,1416.0,485,345,5.2e-12,2.8,21.8,20.2,222.8,0.56,0.42,2021-11-06,5.1,1.40258804,0.15709754221883132
BR-04082,Highway,Composite Steel-Concrete,1979,45,50,Desert Southwest,Mild,0.0124,8,0,23262,1071.0,400,230,6.5e-12,3.0,51.2,50.6,382.1,0.32,0.14,2022-03-13,4.6,0.7094212,0.08107162069127523
BR-04083,Highway,Steel (A514 HY),2019,5,60,Coastal Florida,Severe,0.1268,9,0,19144,3825.0,760,690,4.5e-12,3.2,23.6,23.0,34.9,0.59,0.2,2021-01-24,14.5,1.1212500000000003,2.220446049250313e-16
BR-04084,Highway,Steel (A36),1983,41,50,Desert Southwest,Mild,0.0153,8,0,2944,440.0,450,250,6.9e-12,3.0,10.5,9.9,44.1,0.17,0.12,2020-11-14,3.3,0.5528899999999999,1.1102230246251565e-16
BR-04085,Interstate,Reinforced Concrete,2001,23,50,Coastal Texas,Severe,0.0323,8,0,39967,687.0,25,20,0.0,0.0,48.0,47.3,335.5,0.27,0.11,2023-11-06,4.5,0.62855,0.0
BR-04086,Railroad,Steel (A36),1974,50,75,Industrial Michigan,Moderate,0.0505,7,0,83,3770.0,450,250,6.9e-12,3.0,22.9,20.4,75.7,0.94,0.35,2021-01-07,9.2,2.274999999999999,8.881784197001252e-16
BR-04087,Interstate,Prestressed Concrete,1957,67,75,Desert Southwest,Mild,0.0086,8,0,23851,1938.0,35,28,0.0,0.0,55.0,54.4,583.3,0.41,0.23,2023-10-24,7.4,1.20599244,0.1378056362143668
BR-04088,Interstate,Steel (A588 Weathering),1970,54,75,Coastal Florida,Severe,0.0358,7,0,4650,1927.0,485,345,5.2e-12,2.8,18.2,16.2,91.7,0.39,0.31,2021-01-09,9.3,1.3093160200000002,0.1655881145551745
BR-04089,Local Road,Prestressed Concrete,1972,52,60,Urban Midwest,Moderate,0.0252,8,0,8972,4723.0,35,28,0.0,0.0,59.8,58.5,170.3,1.4,0.52,2021-04-19,20.9,3.9088399999999996,8.881784197001252e-16
BR-04090,Interstate,Steel (A36),1991,33,100,Coastal Florida,Severe,0.1215,5,0,42411,1461.0,450,250,6.9e-12,3.0,20.1,16.0,510.8,0.33,0.12,2020-10-15,4.1,0.6767823900000001,0.08776532027327824
BR-04091,Railroad,Steel (A36),1985,39,50,Rural Mountain,Mild,0.0138,9,0,85,2388.0,450,250,6.9e-12,3.0,10.9,10.4,60.5,0.93,0.33,2022-09-09,9.1,2.09937,0.0
BR-04092,Highway,Reinforced Concrete,1970,54,100,Coastal Texas,Severe,0.0391,7,0,57058,1155.0,25,20,0.0,0.0,61.5,59.4,1124.6,0.41,0.23,2020-06-07,5.9,1.2461800000000003,0.0
BR-04093,Highway,Reinforced Concrete,1950,74,75,Coastal Texas,Severe,0.0643,5,0,84054,1350.0,25,20,0.0,0.0,52.3,47.6,2270.3,0.28,0.17,2021-03-22,4.0,0.9697999999999998,2.220446049250313e-16
BR-04094,Interstate,Steel (A36),2005,19,60,Coastal Carolina,Severe,0.1168,7,0,7901,4720.0,450,250,6.9e-12,3.0,23.2,21.0,54.8,1.22,0.46,2023-10-03,15.0,2.5545,0.0
BR-04095,Interstate,Steel (A588 Weathering),1966,58,75,Urban West,Mild,0.0194,8,0,17199,2614.0,485,345,5.2e-12,2.8,22.9,21.8,364.1,0.7,0.54,2022-03-04,8.9,2.2830599999999994,4.440892098500626e-16
BR-04096,Interstate,Prestressed Concrete,1976,48,60,Urban Northeast,Moderate,0.0464,7,0,17833,922.0,35,28,0.0,0.0,51.6,49.4,312.4,0.17,0.1,2020-10-01,3.9,0.5943599999999999,1.1102230246251565e-16
BR-04097,Interstate,Steel (A514 HY),1987,37,60,Rural Midwest,Mild,0.0327,9,0,24872,4072.0,760,690,4.5e-12,3.2,13.3,12.1,335.9,1.32,0.84,2022-01-04,20.6,3.7988599999999995,8.881784197001252e-16
BR-04098,Pedestrian,Timber,1967,57,75,Rural South,Mild,0.0376,8,0,4592,719.0,8,5,0.0,0.0,27.6,25.5,9.6,0.27,0.2,2022-05-03,3.7,0.8851700000000005,3.3306690738754696e-16
BR-04099,Highway,Steel (A514 HY),1960,64,75,Urban Midwest,Moderate,0.0581,7,0,47764,2598.0,760,690,4.5e-12,3.2,13.3,9.6,1115.8,0.93,0.35,2021-02-03,13.7,2.8038400000000006,4.440892098500626e-16
BR-04100,Highway,Steel (A36),1981,43,75,Coastal Texas,Severe,0.1221,5,0,11682,3151.0,450,250,6.9e-12,3.0,10.7,5.4,183.3,0.52,0.25,2023-12-17,6.5,1.2050359000000004,0.1574237405949624
BR-04101,Interstate,Composite Steel-Concrete,2004,20,50,Urban Northeast,Moderate,0.0459,9,0,23471,2348.0,400,230,6.5e-12,3.0,61.4,60.5,171.3,0.76,0.46,2023-04-28,14.1,1.9526000000000001,0.0
BR-04102,Local Road,Cast Iron,1979,45,50,Rural South,Mild,0.0157,9,0,3276,2348.0,200,130,1.2e-11,3.8,14.1,13.4,53.8,0.72,0.43,2022-04-28,11.0,2.1385,0.0
BR-04103,Highway,Composite Steel-Concrete,1986,38,100,Coastal Carolina,Severe,0.0903,7,0,58170,1736.0,400,230,6.5e-12,3.0,59.8,56.4,806.8,0.54,0.25,2021-07-17,6.5,1.3480999999999999,0.0
BR-04104,Pedestrian,Reinforced Concrete,1934,90,75,Coastal Florida,Severe,0.0457,6,0,12277,2157.0,25,20,0.0,0.0,51.1,47.0,40.3,0.36,0.14,2023-11-14,7.7,1.5508999999999997,4.440892098500626e-16
BR-04105,Interstate,Steel (A36),1934,90,75,Rural Midwest,Mild,0.0342,6,0,5027,8425.0,450,250,6.9e-12,3.0,12.7,9.6,165.1,1.63,1.25,2023-03-07,27.9,6.070266000000001,0.7960271081805192
BR-04106,Interstate,Steel (A588 Weathering),1994,30,75,Rural Midwest,Mild,0.0168,9,0,71859,33895.0,485,345,5.2e-12,2.8,16.6,16.1,786.9,10.89,4.56,2020-12-12,133.9,25.307099999999995,3.552713678800501e-15
BR-04107,Highway,Composite Steel-Concrete,1976,48,50,Coastal California,Moderate,0.0656,6,0,16691,1211.0,400,230,6.5e-12,3.0,53.7,50.6,292.4,0.34,0.22,2021-06-14,6.7,1.1460800000000002,0.0
BR-04108,Railroad,Steel (A36),1957,67,75,Rural Midwest,Mild,0.0243,8,0,87,2234.0,450,250,6.9e-12,3.0,22.2,20.6,106.4,0.41,0.24,2022-12-15,7.6,1.5069599999999996,2.220446049250313e-16
BR-04109,Interstate,Prestressed Concrete,1984,40,75,Urban West,Mild,0.0275,9,0,6235,2089.0,35,28,0.0,0.0,62.7,61.6,91.0,0.64,0.49,2022-07-11,5.4,1.3859762,0.12882106051030628
BR-04110,Highway,Steel (A36),1940,84,100,Urban Midwest,Moderate,0.0417,6,0,21020,5010.0,450,250,6.9e-12,3.0,22.9,19.4,644.5,1.28,0.71,2020-12-04,17.6,4.508920000000002,1.7763568394002505e-15
BR-04111,Pedestrian,Steel (A588 Weathering),1986,38,60,Industrial Ohio,Moderate,0.0184,8,0,6918,814.0,485,345,5.2e-12,2.8,20.3,19.6,9.6,0.29,0.11,2021-04-01,3.0,0.5434522,0.06109414897516782
BR-04112,Pedestrian,Steel (A36),2005,19,100,Rural South,Mild,0.0406,8,0,1867,1836.0,450,250,6.9e-12,3.0,15.2,14.4,1.3,0.46,0.16,2022-03-08,11.1,0.8849915899999998,0.09297169524781135
BR-04113,Pedestrian,Steel (A36),1973,51,100,Rural Midwest,Mild,0.0211,8,0,11489,1518.0,450,250,6.9e-12,3.0,10.5,9.4,21.4,0.32,0.22,2021-08-20,3.7,0.77351505,0.08888560014107968
BR-04114,Highway,Reinforced Concrete,1999,25,75,Industrial Michigan,Moderate,0.0441,8,0,14730,2505.0,25,20,0.0,0.0,58.5,57.4,134.4,0.69,0.26,2021-07-03,5.8,1.4235000000000004,4.440892098500626e-16
BR-04115,Railroad,Steel (A36),1999,25,100,Industrial New Jersey,Moderate,0.0794,8,0,112,3124.0,450,250,6.9e-12,3.0,17.4,15.5,51.1,0.48,0.17,2021-09-12,7.3,1.08225,2.220446049250313e-16
BR-04116,Interstate,Steel (A36),1952,72,75,Rural Mountain,Mild,0.0175,8,0,14851,2043.0,450,250,6.9e-12,3.0,16.0,14.8,390.3,0.53,0.22,2022-12-01,11.8,2.0794800000000007,4.440892098500626e-16
BR-04117,Highway,Steel (A514 HY),2003,21,60,Coastal California,Moderate,0.0694,8,0,50049,3394.0,760,690,4.5e-12,3.2,11.4,10.0,383.6,0.81,0.42,2022-02-03,17.7,2.08221,0.0
BR-04118,Interstate,Steel (A36),1999,25,60,Coastal California,Moderate,0.0987,6,0,1130,706.0,450,250,6.9e-12,3.0,21.1,18.7,10.3,0.2,0.14,2022-12-25,2.3,0.51675,0.0
BR-04119,Highway,Cast Iron,1955,69,75,Urban Northeast,Moderate,0.0337,7,0,22415,573.0,200,130,1.2e-11,3.8,20.8,18.4,564.5,0.13,0.1,2021-06-03,2.7,0.45364211,0.0576575349711172
BR-04120,Railroad,Prestressed Concrete,1966,58,75,Urban Midwest,Moderate,0.0325,8,0,33,1383.0,35,28,0.0,0.0,52.5,50.6,34.9,0.42,0.19,2021-09-24,7.4,1.1009284800000005,0.1232789079685832
BR-04121,Pedestrian,FRP Composite,1972,52,75,Rural Midwest,Mild,0.0152,9,0,1462,1501.0,600,500,0.0,0.0,17.5,16.7,2.8,0.58,0.37,2022-08-11,14.3,1.74542416,0.16569874627231676
BR-04122,Railroad,Prestressed Concrete,1974,50,100,Desert Southwest,Mild,0.0079,8,0,64,1725.0,35,28,0.0,0.0,56.0,55.7,58.4,0.59,0.32,2022-12-18,7.9,1.6965,0.0
BR-04123,Interstate,Reinforced Concrete,1959,65,75,Coastal California,Moderate,0.0447,6,0,17364,1330.0,25,20,0.0,0.0,44.1,41.2,412.0,0.44,0.35,2022-09-25,8.7,1.762150000000001,6.661338147750939e-16
BR-04124,Pedestrian,Reinforced Concrete,1966,58,60,Industrial Michigan,Moderate,0.0429,7,0,11435,1723.0,25,20,0.0,0.0,54.7,52.2,24.2,0.66,0.36,2023-11-27,7.2,1.5794911200000001,0.19838129933646872
BR-04125,Interstate,Steel (A36),2003,21,50,Rural Midwest,Mild,0.0236,9,0,41017,4242.0,450,250,6.9e-12,3.0,21.0,20.5,314.4,0.71,0.53,2021-05-26,6.3,1.4175858999999995,0.12725883300978014
BR-04126,Pedestrian,Stainless Steel 316L,2023,1,100,Rural Mountain,Mild,0.0039,9,0,10415,2230.0,515,205,3.1e-12,3.2,10.3,10.3,0.4,0.53,0.27,2023-04-25,6.1,1.0479300000000003,2.220446049250313e-16
BR-04127,Highway,Steel (A36),1979,45,75,Rural South,Mild,0.0592,7,0,13370,2502.0,450,250,6.9e-12,3.0,23.5,20.8,219.6,0.97,0.48,2020-06-08,18.9,2.4951223,0.31154367833409413
BR-04128,Interstate,FRP Composite,1942,82,75,Coastal Texas,Severe,0.0235,8,0,21840,3839.0,600,500,0.0,0.0,30.9,28.9,653.7,1.29,0.67,2021-10-25,24.1,4.2018935,0.48097400484812086
BR-04129,Interstate,Prestressed Concrete,1968,56,60,Coastal Carolina,Severe,0.0437,7,0,19236,707.0,35,28,0.0,0.0,43.7,41.2,393.2,0.22,0.07,2022-10-23,3.7,0.5391139600000001,0.06697267389734415
BR-04130,Pedestrian,Prestressed Concrete,1987,37,75,Urban Northeast,Moderate,0.0402,8,0,3006,2557.0,35,28,0.0,0.0,58.8,57.3,4.1,0.98,0.35,2021-08-12,20.9,2.2377008700000007,0.24449865108367047
BR-04131,Highway,Timber,1955,69,75,Coastal Carolina,Severe,0.0518,6,0,68179,2299.0,8,5,0.0,0.0,25.2,21.7,1717.1,0.37,0.27,2022-04-27,8.7,1.6123900000000004,4.440892098500626e-16
BR-04132,Highway,Prestressed Concrete,1987,37,75,Coastal Florida,Severe,0.062,7,0,14648,1223.0,35,28,0.0,0.0,56.4,54.1,197.8,0.48,0.22,2020-08-23,6.2,1.0141612799999997,0.12860555498769252
BR-04133,Highway,Prestressed Concrete,2004,20,75,Pacific Northwest,Mild,0.017,9,0,51084,1708.0,35,28,0.0,0.0,41.2,40.9,372.9,0.61,0.32,2023-05-28,13.4,1.5574000000000001,2.220446049250313e-16
BR-04134,Local Road,Cast Iron,1996,28,50,Industrial Michigan,Moderate,0.015,9,0,2538,2388.0,200,130,1.2e-11,3.8,15.3,14.9,25.9,0.78,0.58,2022-01-23,18.6,2.4450399999999997,0.0
BR-04135,Interstate,FRP Composite,1981,43,100,Coastal Texas,Severe,0.0289,8,0,72408,1232.0,600,500,0.0,0.0,23.6,22.4,1136.4,0.22,0.16,2020-07-08,2.2,0.6169799999999999,2.220446049250313e-16
BR-04136,Highway,Steel (A588 Weathering),1987,37,75,Industrial New Jersey,Moderate,0.0226,7,0,20780,6702.0,485,345,5.2e-12,2.8,20.2,19.3,280.6,2.24,1.63,2023-02-11,55.2,6.465800640000001,0.8112631531277174
BR-04137,Interstate,Steel (A36),1981,43,100,Coastal California,Moderate,0.0799,7,0,12367,371.0,450,250,6.9e-12,3.0,22.2,18.8,194.1,0.12,0.09,2022-06-10,1.7,0.36803,0.0
BR-04138,Railroad,Steel (A36),1959,65,60,Desert Southwest,Mild,0.0291,7,0,49,1678.0,450,250,6.9e-12,3.0,18.3,16.4,58.1,0.43,0.19,2023-03-13,10.5,1.4154267499999997,0.17872103662621822
BR-04139,Interstate,Prestressed Concrete,1985,39,60,Industrial Ohio,Moderate,0.0376,7,0,43321,1398.0,35,28,0.0,0.0,52.5,51.0,616.7,0.51,0.32,2021-03-27,10.0,1.3345580000000001,0.17030251764433788
BR-04140,Interstate,Composite Steel-Concrete,1987,37,75,Pacific Northwest,Mild,0.0567,8,0,7515,1602.0,400,230,6.5e-12,3.0,57.8,55.7,101.5,0.6,0.29,2021-01-24,5.9,1.1811153099999998,0.1342267524612642
BR-04141,Interstate,Stainless Steel 316L,1975,49,60,Rural Midwest,Mild,0.0059,9,0,23169,2244.0,515,205,3.1e-12,3.2,17.9,17.6,414.4,0.62,0.43,2022-05-23,12.0,1.6920539999999997,0.1512714062387205
BR-04142,Local Road,Prestressed Concrete,1942,82,75,Coastal Florida,Severe,0.0701,5,0,1330,1468.0,35,28,0.0,0.0,66.5,60.8,39.8,0.56,0.19,2021-05-26,9.8,2.01968,4.440892098500626e-16
BR-04143,Railroad,Steel (A36),1995,29,60,Industrial Michigan,Moderate,0.0486,7,0,7,944.0,450,250,6.9e-12,3.0,11.3,9.9,3.7,0.3,0.24,2023-06-22,7.5,0.9847500000000001,0.0
BR-04144,Interstate,Steel (A36),1966,58,100,Rural Mountain,Mild,0.0246,7,0,5013,1673.0,450,250,6.9e-12,3.0,10.6,9.2,106.1,0.51,0.2,2023-09-07,5.6,1.3452400000000002,2.220446049250313e-16
BR-04145,Interstate,Composite Steel-Concrete,1998,26,100,Urban Northeast,Moderate,0.0778,7,0,15079,6942.0,400,230,6.5e-12,3.0,42.4,40.4,143.1,1.18,0.77,2023-09-07,17.1,3.1129800000000003,0.0
BR-04146,Interstate,Prestressed Concrete,1976,48,75,Urban West,Mild,0.0297,8,0,10753,16037.0,35,28,0.0,0.0,41.5,40.1,188.4,4.43,3.44,2020-02-03,65.0,14.287000000000006,7.105427357601002e-15
BR-04147,Local Road,Steel (A514 HY),1961,63,100,Pacific Northwest,Mild,0.032,7,0,4263,3899.0,760,690,4.5e-12,3.2,16.4,14.4,98.0,0.63,0.41,2023-06-26,6.6,1.89254,2.220446049250313e-16
BR-04148,Pedestrian,Prestressed Concrete,1990,34,50,Rural Midwest,Mild,0.0224,8,0,6693,3553.0,35,28,0.0,0.0,43.5,42.7,8.3,1.26,0.79,2022-08-18,14.9,2.694656400000001,0.30906914938219515
BR-04149,Interstate,Stainless Steel 316L,1986,38,100,Coastal Texas,Severe,0.0092,9,0,22392,10593.0,515,205,3.1e-12,3.2,13.9,13.6,310.6,3.14,2.47,2023-11-20,69.2,10.711479999999996,3.552713678800501e-15
BR-04150,Highway,Steel (A514 HY),1948,76,75,Industrial Ohio,Moderate,0.073,5,0,25746,4609.0,760,690,4.5e-12,3.2,17.9,12.3,714.2,1.37,0.45,2020-09-15,18.2,3.659656000000001,0.48020220225323584
BR-04151,Highway,Reinforced Concrete,2004,20,75,Coastal Texas,Severe,0.0718,7,0,59993,2397.0,25,20,0.0,0.0,45.3,43.9,437.9,0.73,0.23,2021-08-05,11.0,1.534,0.0
BR-04152,Interstate,Steel (A36),1948,76,100,Rural South,Mild,0.031,6,0,19379,1662.0,450,250,6.9e-12,3.0,10.0,7.7,537.6,0.33,0.21,2020-09-08,4.5,1.1465999999999998,4.440892098500626e-16
BR-04153,Local Road,Composite Steel-Concrete,2023,1,100,Pacific Northwest,Mild,0.045,9,0,9459,1037.0,400,230,6.5e-12,3.0,56.6,56.6,3.5,0.38,0.29,2023-01-18,3.1,0.8750300000000002,2.220446049250313e-16
BR-04154,Interstate,Steel (A36),1985,39,50,Industrial New Jersey,Moderate,0.0865,6,0,19307,5735.0,450,250,6.9e-12,3.0,16.8,13.4,274.8,1.69,0.79,2020-05-01,13.9,3.404697860000001,0.4462388283495358
BR-04155,Highway,Prestressed Concrete,1967,57,100,Urban Midwest,Moderate,0.0171,8,0,33870,3372.0,35,28,0.0,0.0,41.7,40.7,704.7,0.76,0.32,2020-01-25,18.7,2.2707913800000004,0.2565372965657594
BR-04156,Highway,Steel (A514 HY),1959,65,60,Rural South,Mild,0.0499,6,0,23153,1186.0,760,690,4.5e-12,3.2,24.5,21.2,549.3,0.26,0.11,2022-10-27,2.3,0.5801256499999999,0.07641355856201176
BR-04157,Highway,Prestressed Concrete,1998,26,75,Rural Midwest,Mild,0.0124,9,0,2476,3656.0,35,28,0.0,0.0,43.1,42.7,23.5,1.27,0.63,2023-07-15,20.2,2.4877701599999993,0.20072086889023175
BR-04158,Highway,Reinforced Concrete,1979,45,60,Industrial Michigan,Moderate,0.043,7,0,49573,461.0,25,20,0.0,0.0,64.1,62.2,814.2,0.13,0.08,2021-06-15,1.9,0.38415000000000005,0.0
BR-04159,Local Road,Reinforced Concrete,1980,44,60,Urban West,Mild,0.0276,8,0,625,1015.0,25,20,0.0,0.0,54.9,53.7,10.0,0.21,0.15,2020-07-25,1.8,0.5709600000000001,1.1102230246251565e-16
BR-04160,Highway,Reinforced Concrete,1982,42,75,Desert Southwest,Mild,0.0086,8,0,9250,396.0,25,20,0.0,0.0,52.2,51.9,141.8,0.08,0.04,2021-09-10,1.7,0.24881999999999993,5.551115123125783e-17
BR-04161,Railroad,Steel (A514 HY),1985,39,60,Pacific Northwest,Mild,0.049,8,0,87,6448.0,760,690,4.5e-12,3.2,12.3,10.4,61.9,1.52,0.88,2021-07-03,19.0,4.0833,0.0
BR-04162,Highway,Steel (A36),1998,26,50,Urban Northeast,Moderate,0.0406,8,0,44120,862.0,450,250,6.9e-12,3.0,16.2,15.2,418.7,0.34,0.14,2020-01-12,3.0,0.7254000000000003,2.220446049250313e-16
BR-04163,Highway,Reinforced Concrete,2012,12,75,Industrial Ohio,Moderate,0.0212,9,0,21011,1007.0,25,20,0.0,0.0,62.4,62.1,92.0,0.38,0.27,2020-10-09,5.6,0.7397918,0.06338425167871274
BR-04164,Interstate,Prestressed Concrete,1981,43,60,Industrial Ohio,Moderate,0.0305,8,0,8777,8039.0,35,28,0.0,0.0,55.3,54.0,137.8,2.98,1.96,2020-06-10,35.7,8.41763,1.7763568394002505e-15
BR-04165,Railroad,Steel (A36),1961,63,100,Urban Midwest,Moderate,0.0386,7,0,102,793.0,450,250,6.9e-12,3.0,11.3,8.9,117.3,0.15,0.07,2023-03-03,3.6,0.5808400000000001,1.1102230246251565e-16
BR-04166,Pedestrian,Steel (A588 Weathering),1989,35,50,Desert Southwest,Mild,0.0141,9,0,9446,2816.0,485,345,5.2e-12,2.8,15.2,14.7,12.1,0.88,0.51,2021-04-12,9.4,1.7736642000000002,0.15332516404700178
BR-04167,Local Road,Steel (A588 Weathering),1975,49,60,Rural Midwest,Mild,0.021,7,0,3309,1145.0,485,345,5.2e-12,2.8,21.5,20.5,59.2,0.29,0.19,2020-02-25,3.0,0.8150999999999997,3.3306690738754696e-16
BR-04168,Interstate,Composite Steel-Concrete,1977,47,75,Pacific Northwest,Mild,0.046,7,0,7402,12099.0,400,230,6.5e-12,3.0,46.0,43.8,127.0,4.57,2.18,2022-07-20,57.3,10.244819189999998,1.2867834174250865
BR-04169,Interstate,Reinforced Concrete,2001,23,75,Rural Mountain,Mild,0.012,9,0,36972,1075.0,25,20,0.0,0.0,62.9,62.6,310.4,0.22,0.08,2021-05-28,4.9,0.42557624,0.03730750933744976
BR-04170,Interstate,Reinforced Concrete,1982,42,60,Rural Mountain,Mild,0.0068,8,0,9204,2215.0,25,20,0.0,0.0,52.8,52.5,141.1,0.59,0.47,2020-05-05,7.9,1.4782307799999999,0.16110552433607483
BR-04171,Interstate,Composite Steel-Concrete,1985,39,75,Coastal Texas,Severe,0.0856,6,0,50342,631.0,400,230,6.5e-12,3.0,46.2,42.8,716.6,0.16,0.1,2021-12-07,2.8,0.41084576000000017,0.054168774376742196
BR-04172,Local Road,Prestressed Concrete,1954,70,100,Coastal Carolina,Severe,0.0483,6,0,1490,2553.0,35,28,0.0,0.0,59.1,55.7,38.1,0.53,0.32,2022-09-19,7.9,1.5726227,0.20780656113027332
BR-04173,Interstate,Steel (A588 Weathering),1999,25,75,Urban Northeast,Moderate,0.0245,9,0,15007,5697.0,485,345,5.2e-12,2.8,19.4,18.8,136.9,1.23,0.59,2022-11-04,28.4,3.289000000000001,1.3322676295501878e-15
BR-04174,Highway,Steel (A36),1979,45,100,Urban West,Mild,0.0331,7,0,26210,1739.0,450,250,6.9e-12,3.0,19.0,17.5,430.5,0.33,0.22,2021-03-03,7.3,0.9588827500000001,0.12077378244056114
BR-04175,Pedestrian,Reinforced Concrete,1967,57,75,Coastal Florida,Severe,0.0771,5,0,2311,1624.0,25,20,0.0,0.0,67.9,63.5,4.8,0.64,0.35,2020-01-09,13.3,2.0129371500000004,0.2619836242882733
BR-04176,Railroad,Steel (A36),2000,24,60,Coastal Carolina,Severe,0.0728,7,0,92,1193.0,450,250,6.9e-12,3.0,24.9,23.1,40.3,0.26,0.11,2021-10-20,4.5,0.5165745999999999,0.06539653194933198
BR-04177,Highway,Timber,1968,56,100,Desert Southwest,Mild,0.0176,8,0,9685,2296.0,8,5,0.0,0.0,33.2,32.2,198.0,0.49,0.33,2023-04-17,12.1,1.5919487999999997,0.18104590397980733
BR-04178,Interstate,Prestressed Concrete,1973,51,75,Urban Northeast,Moderate,0.029,7,0,11559,304.0,35,28,0.0,0.0,63.7,62.2,215.2,0.09,0.05,2023-12-25,2.1,0.26911661000000003,0.03346335271304268
BR-04179,Interstate,FRP Composite,1970,54,50,Rural Mountain,Mild,0.004,9,0,9714,556.0,600,500,0.0,0.0,34.5,34.3,191.5,0.12,0.09,2020-04-28,2.9,0.47658000000000017,1.6653345369377348e-16
BR-04180,Interstate,Timber,1997,27,60,Urban Midwest,Moderate,0.0444,8,0,36891,2981.0,8,5,0.0,0.0,33.0,31.8,363.6,0.83,0.59,2021-07-17,20.5,2.09605435,0.24198554526425745
BR-04181,Pedestrian,FRP Composite,1986,38,100,Coastal Texas,Severe,0.0279,8,0,13762,1308.0,600,500,0.0,0.0,20.4,19.3,19.1,0.41,0.21,2021-11-27,8.9,1.0108051799999997,0.118293894005356
BR-04182,Highway,Prestressed Concrete,2007,17,60,Rural Mountain,Mild,0.01,8,0,46325,8057.0,35,28,0.0,0.0,62.6,62.4,287.4,1.68,0.53,2021-06-24,16.2,2.6173747399999994,0.29309505629454696
BR-04183,Railroad,Steel (A36),1980,44,100,Urban Midwest,Moderate,0.0538,8,0,57,1052.0,450,250,6.9e-12,3.0,13.1,10.7,45.8,0.34,0.24,2022-02-08,7.8,0.9752684799999998,0.10523568907932329
BR-04184,Interstate,Steel (A36),2005,19,60,Rural Mountain,Mild,0.0175,9,0,17699,3845.0,450,250,6.9e-12,3.0,17.7,17.4,122.7,0.84,0.46,2022-07-11,11.4,1.9715799999999997,4.440892098500626e-16
BR-04185,Interstate,Steel (A588 Weathering),1985,39,50,Desert Southwest,Mild,0.0127,9,0,11098,2956.0,485,345,5.2e-12,2.8,17.8,17.4,158.0,1.05,0.5,2020-08-05,19.7,3.0137899999999997,0.0
BR-04186,Highway,Steel (A36),1948,76,100,Coastal Carolina,Severe,0.0568,5,0,36742,1219.0,450,250,6.9e-12,3.0,14.5,10.2,1019.2,0.48,0.3,2021-01-20,7.9,1.7945199999999994,4.440892098500626e-16
BR-04187,Interstate,Reinforced Concrete,1974,50,75,Industrial Michigan,Moderate,0.0281,7,0,22427,1022.0,25,20,0.0,0.0,65.4,64.0,409.3,0.29,0.18,2020-10-06,2.6,0.78,0.0
BR-04188,Railroad,Composite Steel-Concrete,1958,66,100,Pacific Northwest,Mild,0.0502,6,0,79,14651.0,400,230,6.5e-12,3.0,43.9,40.6,95.2,2.87,1.96,2020-04-03,48.4,10.43172,0.0
BR-04189,Highway,Prestressed Concrete,1987,37,75,Pacific Northwest,Mild,0.0188,8,0,21830,757.0,35,28,0.0,0.0,49.8,49.1,294.8,0.29,0.19,2021-12-11,5.9,0.7397790199999998,0.08410860445804344
BR-04190,Interstate,Prestressed Concrete,1953,71,100,Rural Mountain,Mild,0.0079,8,0,10454,621.0,35,28,0.0,0.0,47.7,47.1,270.9,0.24,0.09,2022-12-08,2.0,0.4989039999999998,0.05903616299726806
BR-04191,Pedestrian,Prestressed Concrete,1985,39,100,Rural Midwest,Mild,0.0225,8,0,5411,2317.0,35,28,0.0,0.0,50.2,49.3,7.7,0.62,0.37,2023-05-21,5.0,1.2614325,0.14029914581974479
BR-04192,Interstate,Timber,1963,61,100,Rural Mountain,Mild,0.0176,8,0,46355,1624.0,8,5,0.0,0.0,23.2,22.2,1032.1,0.61,0.45,2022-02-28,5.5,1.8141500000000008,4.440892098500626e-16
BR-04193,Interstate,Reinforced Concrete,1970,54,75,Urban Midwest,Moderate,0.0265,7,0,15496,799.0,25,20,0.0,0.0,51.9,50.5,305.4,0.25,0.16,2021-11-04,6.0,0.9542,0.0
BR-04194,Pedestrian,Steel (A588 Weathering),1959,65,60,Industrial New Jersey,Moderate,0.0356,8,0,14855,3412.0,485,345,5.2e-12,2.8,23.8,21.5,35.2,1.19,0.76,2022-08-26,15.6,3.8532000000000006,4.440892098500626e-16
BR-04195,Highway,Reinforced Concrete,1955,69,50,Urban West,Mild,0.0229,7,0,21892,2519.0,25,20,0.0,0.0,60.5,59.0,551.4,0.6,0.25,2023-10-23,6.6,1.6970199999999995,4.440892098500626e-16
BR-04196,Local Road,Steel (A36),1946,78,75,Coastal California,Moderate,0.056,5,0,7446,884.0,450,250,6.9e-12,3.0,16.1,11.7,212.0,0.33,0.2,2021-11-22,7.7,1.2967982000000002,0.16951366732128123
